id,number,issue,filing,title,us,ipc,inv_location,link,inventors,assignee,asignee_location,tech areas,references
US20100283325A1,0100283325,20101111,20070606,Delivery of Electric Power by Means of a Plurality of Parallel Inverters and Control Method Based on Maximum Power Point Tracking,"",H02M7/42, Arezzo IT  Arezzo IT  Arezzo IT ,N/A,"Marcianesi Andrea, Martini David, Soldani Simone","","",Solar Inverter,""
US20110126881A1,0110126881,20110602,20090515,MOUNTING DEVICE,"",H01L31/042, Xiamen CN  Xiamen CN ,N/A,"Hong Xuwen, Wang Xiaoming","","",Solar Mounting/Rack,""
US20090114270A1,0090114270,20090507,20080721,Rapid Mounting System for Solar Modules,"",H01L31/048, Los Altos CA US ,N/A,Stancel Robert,"","",Solar Mounting/Rack,""
US20120271470A1,0120271470,20121025,20110420,"SYSTEMS, METHODS, AND APPARATUS FOR MAINTAINING STABLE CONDITIONS WITHIN A POWER GRID","",G06F1/28, Boise ID US  Smyrna GA US ,N/A,"Flynn Byron Richard, Caird Kenneth James","","",Solar Monitoring,""
US20080142071A1,0080142071,20080619,20061215,Protovoltaic module utilizing a flex circuit for reconfiguration,"","H01L31/045, H01L31/042", Santa Clara CA US  San Martin CA US  Carpinteria CA US  San Francisco CA US  Saratoga CA US  Mountain View CA US  Palo Alto CA US ,N/A,"Dorn Randy, Hachtmann Bruce, Harris David, Gur Ilan, Pearce David, Sanders William, Tarbell Ben","","",Solar Mounting/Rack,""
US20120097207A1,0120097207,20120426,20101020,RETAINERS FOR ATTACHING PHOTOVOLTAIC MODULES TO MOUNTING STRUCTURES,"","H01L31/042, B32B38/10, B32B37/12", San Jose CA US  Mountain View CA US ,N/A,"Shufflebotham Paul, Krajewski Todd","","",Solar Mounting/Rack,""
US20110259396A1,0110259396,20111027,20091203,SOLAR ENERGY COLLECTION SYSTEM,"","H01L31/052, H01L31/18", Alameda CA US ,N/A,Hoffman James T.,"","",Solar Mounting/Rack,""
US20110253190A1,0110253190,20111020,20110412,SOLAR PANEL MOUNTING BRACKET AND SOLAR PANEL MOUNTING SYSTEM,"","H01L31/042, F16B2/02, H01L23/12", Concord NC US ,N/A,"Farnham, JR. Richard Robert","","",Solar Mounting/Rack,""
US20110138599A1,0110138599,20110616,20100729,MOUNTING SYSTEM SUPPORTING SLIDABLE INSTALLATION OF A PLURALITY OF SOLAR PANELS AS A UNIT,"","B23P19/04, F16M13/00, F16M13/02, H01R13/60", Stamford CT US  Brick NJ US  Morris Plains NJ US  Clinton NJ US  Stanhope NJ US  Fountain Hills AZ US ,N/A,"Bellacicco John, Hartelius John, Cabuhay Henry, Kuster Tom, Monaco Michael, Perkins Martin","","",Solar Mounting/Rack,""
US20120287688A1,0120287688,20121115,20120510,FOUR QUADRANT BIDIRECTIONAL SWITCH,"","H03K17/693, H02M7/04", Petaluma CA US  Petaluma CA US  Petaluma CA US ,N/A,"Fornage Martin, Zimmanck Donald Richard, Fedison Jeffrey Bernard","","",Solar Inverter,""
US20100132769A1,0100132769,20100603,20091023,SOLAR CANOPY SUPPORT SYSTEM,"","H01L31/042, A47F7/00, B23P11/00", Danville CA US  San Francisco CA US ,N/A,"Potter David S., Munoz Jeff P.","","",Solar Mounting/Rack,""
US20110261601A1,0110261601,20111027,20110427,METHOD AND SYSTEM FOR CONTROLLING A MULTI-STAGE POWER INVERTER,"",H02M7/537, Austin TX US  Austin TX US  Austin TX US  Houston TX US ,N/A,"Chapman Patrick, O'Connell Andrew, Sams Timothy, Martina Eric","","",Solar Inverter,""
US20110162639A1,0110162639,20110707,20090527," SUPPORT DEVICE FOR SUPPORTING SOLAR ENERGY RECOVERY MODULES, A SOLAR ENERGY RECOVERY UNIT AND A METHOD OF MOUNTING SOLAR ENERGY RECOVERY MODULES","","F24J2/46, F24J2/52, F24J2/04, B21D53/02, B23P11/00", Saint Marcel Bel Accueil FR ,N/A,Jeandeaud Jean-Claude,"","",Solar Mounting/Rack,""
US20130093380A1,0130093380,20130418,20111017,SOLAR CHARGE CONTROLLER WITH TIME-VARIABLE CHARGING STATES AND TIME-EQUAL SHUNTING STATES,"","H01M10/46, H02J7/00", Vancouver WA US ,N/A,Gallert Scott Kennedy,"","",Solar Inverter,""
US20100043870A1,0100043870,20100225,20081125,SOLAR PANEL MONITORING SYSTEM,"",H01L31/042, Hroznetin CZ  Austin TX US ,N/A,"Bennett James D., Garlick Bruce E.","","",Solar Monitoring,""
US20090166494A1,0090166494,20090702,20070611,"MOUNTING SYSTEM, ESPECIALLY FOR SOLAR MODULES","","F16B1/00, F16M13/00", Schwedt DE  Schwedt DE ,N/A,"Bartelt-Muszynski Sven, Genschorek Gido","","",Solar Mounting/Rack,""
US20100257529A1,0100257529,20101007,20090406,Efficient systems and methods for consuming and providing power,"","G06F9/46, H02J7/35", Portland OR US  Portland OR US  Portland OR US ,N/A,"Wilkerson Christopher, Zhang Ming, Wu Wei","","",Solar Monitoring,""
US20110048406A1,0110048406,20110303,20100829,TRACKING SOLAR PANEL MOUNT,"",F24J2/38, Alameda CA US ,N/A,Hoffman James T.,"","",Solar Mounting/Rack,""
US20110017276A1,0110017276,20110127,20080331,SUN TRACKER DEVICE,"","H01L31/052, F24J2/38", Milano IT  Milano IT  Milano IT  Milano IT  Milano IT ,N/A,"Boffa Vincenzo, Galbusera Michele, Grassano Giuseppe, Roncella Fabio, Peruzzotti Franco","","",Solar Mounting/Rack,""
US20090182532A1,0090182532,20090716,20090105,MONITORING UNIT FOR PHOTOVOLTAIC MODULES,"","G21C17/00, H02H3/00, G08B21/00", Kelkheim DE  Woelfersheim DE  Westerkapplen DE  Kelkheim DE ,N/A,"STOEBER Joachim, STEICKERT Tino, HUNFELD Hans-Hermann, ROEHL Christian","","",Solar Monitoring,""
US20120273031A1,0120273031,20121101,20101222,"SOLAR CELL MODULE RACK, SOLAR CELL MODULE FIXING MEMBER, AND PHOTOVOLTAIC POWER GENERATION SYSTEM WITH SOLAR CELL MODULE RACK","","H01L31/048, H01L31/0203", Osaka-shi JP ,N/A,Sagayama Kenichi,"","",Solar Mounting/Rack,""
US20110277401A1,0110277401,20111117,20100517,"""J"" Bolt Roof Hardware Mounting System","","E04D13/18, E04B1/38", Minntonka MN US ,N/A,Mathiowetz Michael Leonard,"","",Solar Mounting/Rack,""
US20120175963A1,0120175963,20120712,20111130,Distributed Power Harvesting Systems Using DC Power Sources,"",H02J1/00, Raanana IL  Givataim IL  Raanana IL  Tel Aviv IL  Bitan Aharon IL ,N/A,"Adest Meir, Handelsman Lior, Galin Yoav, Fishelov Amir, Sella Guy","","",Solar Inverter,""
US20120285505A9,0120285505,20121115,20101026,TRANSDUCER AND METHOD USING PHOTOVOLTAIC CELLS,"","H01L31/052, H01L31/18, H01L31/042", Lee Vining CA US  June Lake CA US ,N/A,"McCoy, JR. Richard W., McCoy, III Richard W.","","",Solar Mounting/Rack,""
US20120212206A1,0120212206,20120823,20120130,ELECTRONIC DEVICE FOR OPTIMIZING THE OUTPUT POWER OF A SOLAR CELL AND METHOD FOR OPERATING THE ELECTRONIC DEVICE,"",G05F1/46, Freising DE ,N/A,Chevrier Matthieu,"","",Solar Monitoring,""
US20130032200A1,0130032200,20130207,20110314,"Connection Slider, Frame and Arrangement for Attaching Photovoltaic Modules or Collector Modules and Method for Attaching Frames","","H01L31/048, B23P11/00, H05K13/04, F16B7/20", Feldberger Seenlandschaft DE  Berlin DE ,N/A,"Schnitzer Sandy, Dhom Manuel","","",Solar Mounting/Rack,""
US20120033392A1,0120033392,20120209,20110715,Modular Junction Box for a Photovoltaic Module,"",H05K7/00, San Francisco CA US  Petaluma CA US  Bothell WA US  San Jose CA US ,N/A,"Golubovic Boris, Hassan-Ali Mudhafar, Im Kaochi, Limaye Abhijit","","",Solar Mounting/Rack,""
US20120176079A1,0120176079,20120712,20120320,"Switching Circuit, Control Apparatus, and Power Generation System","",H02J7/00, Osaka JP  Osaka JP  Osaka JP ,N/A,"Nakashima Takeshi, Hagihara Ryuzo, Abe Takayoshi","","",Solar Inverter,""
US20120085394A1,0120085394,20120412,20111006,SNAP-IN MOUNTING SYSTEMS FOR LAMINATE SOLAR PANELS,"",H01L31/048, Santa Clara CA US  Los Osos CA US ,N/A,"McPheeters Greg, Miller Ethan","","",Solar Mounting/Rack,""
US20130062953A1,0130062953,20130314,20120312,"Reconfigurable Power Converters, Systems and Plants","",H02J4/00, Vantaa FI  Cary NC US  Raleigh NC US ,N/A,"Nurmi Jukka, Kim Hongrae, Arshad Waqas","","",Solar Inverter,""
US20120205149A1,0120205149,20120816,20110216,PHOTOVOLTAIC JUNCTION BOX,"",H05K7/20, Johnson VT US ,N/A,LENEL Daniel Andreas,"","",Solar Mounting/Rack,""
US20080306700A1,0080306700,20081211,20080605,Photvoltaic solar array health monitor,"","G01R19/00, G06F15/00", Phoenix AZ US  Tempe AZ US ,N/A,"Kawam Elias Anthony, Kawam Elisa Anne","","",Solar Monitoring,""
US20110067327A1,0110067327,20110324,20100921,ISOLATION MOUNT AND PHOTOVOLTAIC MODULE AND ROOFING SYSTEM INCORPORATING THE SAME,"","E04D13/18, E04B1/38, E04B7/18", Golden CO US  Fair Oaks CA US ,N/A,"Eiffert Patrina, Eiffert Annett","","",Solar Mounting/Rack,""
US20050133082A1,0050133082,20050623,20031220,Integrated solar energy roofing construction panel,"",/, Malibu CA US  Malibu CA US ,N/A,"Konold Annemarie, Konold Donald","","",Solar Mounting/Rack,""
US20120281443A1,0120281443,20121108,20120713,INVERTER DEVICE COMPRISING A TOPOLOGY SURVEYING A SERIES OF CAPACITORS,"",H02H7/122, Kassel DE  Kassel DE  Volkmarsen DE  Kassel DE ,N/A,"Wolf Henrik, Wegener Thomas, Clemens Daniel, Drangmeister Harald","","",Solar Inverter,""
US20090217965A1,0090217965,20090903,20070420,APPARATUS AND METHOD FOR ENHANCED SOLAR POWER GENERATION AND MAXIMUM POWER POINT TRACKING,"",H01L31/042, Columbia SC US  West Columbia SC US  Columbia SC US  Columbia SC US ,N/A,"Dougal Roger A., Gao Lijun, Liu Shengyi, Iotova Albena","","",Solar Inverter,""
US20090032090A1,0090032090,20090205,20080828,METHOD FOR ASSEMBLING A TERRESTRIAL SOLAR ARRAY INCLUDING A RIGID SUPPORT FRAME,"",H01L31/042, Rockaway NJ US  Monroe Township NJ US  Belle Mead NJ US  Albuquerque NM US ,N/A,"KATS MIKHAIL, ELMAN SCOTT, HERING GARY, GORENZ ALAN","","",Solar Mounting/Rack,""
US20120060902A1,0120060902,20120315,20111123,SYSTEM AND METHOD FOR FRAMELESS LAMINATED SOLAR PANELS,"","H01L31/048, H01L31/06, H01L31/0264, H01L31/0203", Midway UT US ,N/A,Drake Kenneth C.,"","",Solar Mounting/Rack,""
US20110272368A1,0110272368,20111110,20110429,FRAME FOR MOUNTING SOLAR MODULES,"","F24J2/52, H01L31/048", Aholmnig DE ,N/A,Kufner Johann,"","",Solar Mounting/Rack,""
US20120261364A1,0120261364,20121018,20120619,PHOTOVOLTAIC MODULE AND MODULE ARRAYS,"","F24J2/52, H01L31/048", El Cerrito CA US  Berkeley CA US  Oakland CA US  Berkeley CA US  Oakland CA US ,N/A,"Botkin Jonathan, Graves Simon, Lenox Carl J.S., Culligan Matthew, Danning Matt","","",Solar Mounting/Rack,""
US20130099564A1,0130099564,20130425,20111117,"Energy Management Method and System, and Computer Readable Storage Medium for Storing the Method","",H02J1/00, New Taipei City TW  New Taipei City TW  Zhongli City TW  Taipei City TW  Tainan City TW ,N/A,"Hsu Shao-Hsuan, Hou Pei-Lin, Hong Yu-Qiao, Chueh Miao-Fen, Hsu Yu-Lun","","",Solar Monitoring,""
US20100320842A1,0100320842,20101223,20100618,STARTUP SOURCE INVERTER,"",H02J3/08, Volkach DE ,N/A,Beck Bernhard,"","",Solar Inverter,""
US20090072779A1,0090072779,20090319,20070914,Low Voltage Energy System,"",H02J7/00, San Jose CA US ,N/A,KUHLMANN Kurt,"","",Solar Inverter,""
US20110198304A1,0110198304,20110818,20090209,Rack Assembly for Solar Energy Collecting Module,"",A47F7/00, Bethesda MD US ,N/A,Wallgren Linus Eric,"","",Solar Mounting/Rack,""
US20120080074A1,0120080074,20120405,20100930,PHOTOVOLTAIC MODULE SUPPORT WITH ELASTOMER,"","H01L31/048, H01L31/18", Santa Clara CA US  San Francisco CA US  San Jose CA US ,N/A,"Hardikar Kedar, Khan Ashraf, Balyon Roger","","",Solar Mounting/Rack,""
US20090255530A1,0090255530,20091015,20080414,APPARATUS FOR MOUNTING A SOLAR PANEL AND METHOD AND APPARATUS FOR FORMING THE MOUNTING APPARATUS,"","F24J2/46, B21D47/00", Mooresville NC US ,N/A,Gunter Charles E.,"","",Solar Mounting/Rack,""
US20110276188A1,0110276188,20111110,20110419,PHOTOVOLTAIC SYSTEM WITH SELECTIVE MPP MISMATCH,"",G06F1/30, Dimbach DE ,N/A,BECK Bernhard,"","",Solar Monitoring,""
US20090032086A1,0090032086,20090205,20080602,TERRESTRIAL SOLAR ARRAY INCLUDING A RIGID SUPPORT FRAME,"",H01L31/042, Rockaway NJ US  Monroe Township NJ US  Belle Mead NJ US ,N/A,"Kats Mikhail, Elman Scott, Hering Gary","","",Solar Mounting/Rack,""
US20130091787A1,0130091787,20130418,20121017,Roof Mounting Standoff,"","E04B1/38, E04D13/18", Wailuku HI US ,N/A,HNU SOLAR ,"","",Solar Mounting/Rack,""
US20100212714A1,0100212714,20100826,20100222,MODULAR SOLAR RACKING SYSTEM,"","H01L31/042, F16M13/00", San Francisco CA US  San Francisco CA US  San Francisco CA US ,N/A,"Rothschild Elie, Humphrey John, Schnakenberg, III George H.F.","","",Solar Mounting/Rack,""
US20110314751A1,0110314751,20111229,20100629,SOLAR PANEL MOUNTING RACK SYSTEM,"","E04D13/18, E04B7/18", West Islip NY US ,N/A,Jette Roger,"","",Solar Mounting/Rack,""
US20090293383A1,0090293383,20091203,20090526, Solar Panel Roof Mounting System Having Integrated Standoff,"","E04D13/18, E04B1/38", Napa CA US  Napa CA US ,N/A,"Venter Barend, Bright Michael Dean","","",Solar Mounting/Rack,""
US20090008998A1,0090008998,20090108,20060803,Electrical Power Distribution and Control System,"",H02J4/00, Northern Territory AU  Northern Territory AU  Northern Territory AU  Northern Territory AU ,N/A,"Behrentdorff Grant, Frearson Lyndon, Stanley Dennis, Franklin Clayton","","",Solar Monitoring,""
US20120266944A1,0120266944,20121025,20111014,SYSTEM AND METHOD FOR MOUNTING PHOTOVOLTAIC MODULES,"",H01L31/048, Athens OH US ,N/A,Wildes Brian,"","",Solar Mounting/Rack,""
US20120134189A1,0120134189,20120531,20101129,INVERTER ARRAY CONTROL,"",H02M7/219, Champaign IL US ,N/A,Krein Philip,"","",Solar Inverter,""
US20100321148A1,0100321148,20101223,20090618,WIRELESS INTELLIGENT SOLAR POWER READER (WISPR) STRUCTURE AND PROCESS,"","G05B23/02, H01L31/042", La Canada CA US ,N/A,Gevorkian Peter,"","",Solar Monitoring,""
US20130057989A1,0130057989,20130307,20121102,METHOD FOR LIMITING THE GENERATOR VOLTAGE OF A PHOTOVOLTAIC INSTALLATION IN CASE OF DANGER AND PHOTOVOLTAIC INSTALLATION,"","H02H9/04, H02H9/08", Niestetal DE ,N/A,SMA Solar Technology AG ,"","",Solar Inverter,""
US20120153888A1,0120153888,20120621,20111208,"CHARGING/DISCHARGING SYSTEM FOR SOLAR LIGHT POWER GENERATOR IN SMART GRID ENVIRONMENT WITH REAL-TIME PRICING, DUPLEX CONVERTOR OF CHARGING/DISCHARGING SYSTEM, AND CHARGING/DISCHARGING METHOD FOR SOLAR LIGHT POWER GENERATOR","",H01M10/44, Gangnam-gu KR ,N/A,JUNG Hyun Chul,"","",Solar Monitoring,""
US20120267490A1,0120267490,20121025,20120223,TRAPEZOIDAL RIB MOUNTING BRACKET,"","H01L23/12, F16B2/06, F16M13/02", Colorado Springs CO US  Colorado Springs CO US ,N/A,"Haddock Robert M.M., Haddock Dustin Marshall Marston","","",Solar Mounting/Rack,""
US20110075453A1,0110075453,20110331,20101201,DYNAMIC CONVERSION OF VARIABLE VOLTAGE DC TO AC,"",H02M7/44, Dousman WI US ,N/A,Schugart Perry S.,"","",Solar Inverter,""
US20090250580A1,0090250580,20091008,20090224,MODULAR SOLAR PANEL MOUNTING CLAMPS,"",A47B96/06, Hopewell NJ US ,N/A,Strizki Michael,"","",Solar Mounting/Rack,""
US20100000596A1,0100000596,20100107,20090702,Solar Power Generation Assembly and Method for Providing Same,"","H01L31/052, H01L31/042", New York NY US ,N/A,Mackler Laurence,"","",Solar Mounting/Rack,""
US20110298470A1,0110298470,20111208,20110603,DETECTION OF WELDED SWITCH CONTACTS IN A LINE CONVERTER SYSTEM,"",G01R31/08, New Berlin WI US  Muskego WI US  Milwaukee WI US  Vantaa FI ,N/A,"Gokhale Kalyan P., Karraker Douglas W., Pajari IIkka T., Jussila Matti T.","","",Solar Monitoring,""
US20110266876A1,0110266876,20111103,20091230,POWER SUPPLY SYSTEM AND PHOTOVOLTAIC DEVICE THEREFOR,"",H02J1/12, Niedemberg DE  Erlangen DE ,N/A,"Lauinger Thomas, Haeusler Marcus","","",Solar Mounting/Rack,""
US20120121125A1,0120121125,20120517,20091216,METHODS AND SYSTEMS FOR SOLAR SHADE ANALYSIS,"","G06K9/00, G01N21/01, H04N5/225", San Francisco CA US ,N/A,Dimov Dmitry,"","",Solar Site Assessment,""
US20100301991A1,0100301991,20101202,20100526,THEFT DETECTION AND PREVENTION IN A POWER GENERATION SYSTEM,"",G05B23/02, Beit Aharon IL  Raanana IL  Ashkelon IL  Givataim IL  Ramat-Gan IL  Tel-Aviv IL  Beit Arie IL  Raanana IL ,N/A,"Sella Guy, Adest Meir, Gazit Meir, Handelsman Lior, Yoskovitch Ilan, Fishelov Amir, Binder Yaron, Galin Yoav","","",Solar Monitoring,""
US20130039096A1,0130039096,20130214,20120726,RENEWABLE ENERGY OUTPUT MONITORING,"",H02M7/44, Newtown GB  Shrewsbury GB ,N/A,"Meredith-Jones Scott Alan, Turner Stephen","","",Solar Monitoring,""
US20120006317A1,0120006317,20120112,20100706,Solar Tracker,"","F24J2/38, F24J2/00", Raleigh NC US ,N/A,Sade Rovshan,"","",Solar Mounting/Rack,""
US20120233939A1,0120233939,20120920,20110929,ADJUSTABLE SOLAR PANEL CAP,"",E04D13/18, North Hills CA US ,N/A,Prentice James L.,"","",Solar Mounting/Rack,""
US20110221269A1,0110221269,20110915,20091113,POWER GENERATION SYSTEM COMPRISING A PLURALITY OF INVERTERS,"",H02J3/38, Kassel DE  Kassel DE ,N/A,"BÖRGER Stefan, DREWS Peter","","",Solar Inverter,""
US20100217565A1,0100217565,20100826,20100218,AUTOMATED SOLAR COLLECTOR INSTALLATION DESIGN,"","G06F17/50, G06N5/02", BERKELEY CA US  SAN RAFAEL CA US  SAN RAFAEL CA US  MARTINEZ CA US  NOVATO CA US ,N/A,"WAYNE GARY, FRUMKIN ALEXANDER, ZAYDMAN MICHAEL, LEHMAN SCOTT, BRENNER JULES","","",Solar Mounting/Rack,""
US20130014455A1,0130014455,20130117,20110714,SOLAR ROOFING SYSTEM,"","E04D13/18, H02M7/02, H01L31/042", New Albany OH US ,N/A,Grieco William J.,"","",Solar Mounting/Rack,""
US20080156365A1,0080156365,20080703,20071025,EDGE MOUNTABLE ELECTRICAL CONNECTION ASSEMBLY,"",H01L31/048, Sunnyvale CA US  Palo Alto CA US ,N/A,"Scholz Jeremy H., Adriani Paul M.","","",Solar Mounting/Rack,""
US20120043986A1,0120043986,20120223,20110812,Junction box with test contact,"",G01R31/26, Schalksmuehle DE  Luedenscheid DE ,N/A,"Richter Michael, Gazke Dennis","","",Solar Inverter,""
US20100147362A1,0100147362,20100617,20080208,MULTI-FUNCTION FRAME AND INTEGRATED MOUNTING SYSTEM FOR PHOTOVOLTAIC POWER GENERATING LAMINATES,"",H01L31/048, Townsend MA US  Lincoln MA US  Concord MA US ,N/A,"King Zachary Adam, Russell Miles Clayton, Little Ruel Davenport","","",Solar Mounting/Rack,""
US20100294336A1,0100294336,20101125,20100520,CENTER TAPPED RECEIVER,"","H01L31/042, H01L31/00, H01L31/18", Mountain View CA US  Stanford CA US ,N/A,"Johnson Eric C., Zbrozek Alexander D.","","",Solar Mounting/Rack,""
US20120085041A1,0120085041,20120412,20111010,SUPPORT STRUCTURE AND SYSTEMS INCLUDING THE SAME,"","E04B1/19, E04B1/38, E04H14/00, E04B1/18, F24J2/52", Marissa IL US ,N/A,Place Timothy,"","",Solar Mounting/Rack,""
US20110197418A1,0110197418,20110818,20110206,String Solar Panel Mounting System,"",B23P19/04, Washington DC US  New Milford CT US  Orange CT US ,N/A,"Overturf Michael Charles, Taylor William D., Chrosny Wojciech Marek","","",Solar Mounting/Rack,""
US20130057069A1,0130057069,20130307,20120803,MAXIMUM POWER POINT TRACKER,"","G05F1/46, H02M7/44, H02J1/00", Newtown GB  Shrewsbury GB  Newtown GB ,N/A,"Meredith-Jones Scott Alan, Turner Stephen, Cade Michael","","",Solar Inverter,""
US20110005583A1,0110005583,20110113,20100707,Solar Capture Mounting Systems And Methods,"","H01L31/02, F24J2/10, B23P19/04", Town And Country MO US ,N/A,Thomas Rodney Harold,"","",Solar Mounting/Rack,""
US20130070504A1,0130070504,20130321,20120914,NON-ISOLATED INVERTER AND RELATED CONTROL MANNER THEREOF AND APPLICATION USING THE SAME,"",H02M7/5387, Nanjing CN  Nanjing CN ,N/A,"Xu Ming, Wang Chuan-Yun","","",Solar Inverter,""
US20130002044A1,0130002044,20130103,20120911,NETWORK TOPOLOGY FOR MONITORING AND CONTROLLING A SOLAR PANEL ARRAY,"",H02B1/24, Foster City CA US  Fremont CA US ,N/A,"Takehara Toru, Takada Shinichi","","",Solar Monitoring,""
US20050217716A1,0050217716,20051006,20050127,Photovoltaic power generation system,"",/, Higashiomi-shi JP  Higashiomi-shi JP ,N/A,"Masuda Hiroto, Nakagawa Keiji","","",Solar Mounting/Rack,""
US20120112557A1,0120112557,20120510,20111008,Solar Panel with Reconfigurable Interconnections,"",H02B1/24, Menlo Park CA US ,N/A,Sager Brian M.,"","",Solar Mounting/Rack,""
US20120187267A1,0120187267,20120726,20110126,ADJUSTABLE MOUNTING BRACKET FOR A PHOTOVOLTAIC PANEL FRAME SYSTEM,"",H01L23/12, Mableton GA US  Griffin GA US ,N/A,"Hudson John, Hughes Daniel Lee","","",Solar Mounting/Rack,""
US20110094559A1,0110094559,20110428,20100415,SOLAR CANOPY SUPPORT SYSTEM,"","H01L31/042, F16M13/00, B23P17/04", Danville CA US  San Francisco CA US ,N/A,"POTTER DAVID S., Munoz Jeff P.","","",Solar Mounting/Rack,""
US20100263297A1,0100263297,20101021,20100702,LOW PROFILE MOUNTING SYSTEM,"","E04D13/18, E04B1/38, E04D13/064", Albuquerque NM US ,N/A,LIEBENDORFER John E.,"","",Solar Mounting/Rack,""
US20100320837A1,0100320837,20101223,20081017,ELECTRICAL ENERGY AND DISTRIBUTION SYSTEM,"",H02J3/38, Tomago AU ,N/A,Harrison Craig William,"","",Solar Mounting/Rack,""
US20100071281A1,0100071281,20100325,20090922,Unitized Building Integrated Photovoltaic Conversion Module Adapted With Electrical Isolation and Grounding,"","E04B2/88, H01L31/042, E04C2/52", Alameda CA US ,N/A,Tofflemire Mark,"","",Solar Mounting/Rack,""
US20120073219A1,0120073219,20120329,20110405,"SOLAR ARRAY SUPPORT STRUCTURE, MOUNTING RAIL AND METHOD OF INSTALLATION THEREOF","","F16M13/00, B23P11/00, E04B1/38", 7 Lazur Road Ballston Lake NY 12019 US ,N/A,Zuritis Michael,"","",Solar Mounting/Rack,""
US20120247542A1,0120247542,20121004,20101011,METHOD AND DEVICE FOR RECOGNIZING FAULTS IN A PHOTOVOLTAIC SYSTEM,"","G01R31/26, H02J7/00, H02M7/42, H01L31/02, G06F19/00", Wels AT  Marchtrenk AT  Roitham AT  Wels AT ,N/A," Ammer Michael, Muehlberger Thomas, Proetsch Roland, Zwirchmayr Yvonne","","",Solar Inverter,""
US20120043988A1,0120043988,20120223,20100817,SOLAR COMBINER WITH INTEGRATED STRING CURRENT MONITORING,"",G01R31/26, Murfreesboro TN US  Lexington KY US ,N/A,"Ramsey James Raymond, Sharp Jeffrey Owen","","",Solar Monitoring,""
US20120228951A1,0120228951,20120913,20120524,Connecting a Photovoltaic Array at a High Open Circuit Voltage,"",H02J1/00, Kassel DE ,N/A,Lehmann Reinhard,"","",Solar Inverter,""
US20100207764A1,0100207764,20100819,20080826,METHOD FOR THEFT RECOGNITION ON A PHOTOVOLTAIC UNIT AND INVERTER FOR A PHOTOVOLTAIC UNIT,"",G08B13/14, Marchtrenk AT  Roitham AT ,N/A,"Mühlberger Thomas, Prötsch Roland","","",Solar Monitoring,""
US20090134291A1,0090134291,20090528,20081120,SYSTEM AND METHOD OF MOUNTING A REMOVABLE AND ADJUSTABLE PHOTOVOLTAIC BALLAST FRAME DEVICE,"",A47B96/06, Albuquerque NM US  Albuquerque NM US ,N/A,"Meier Chris M., Rhodes Collin J.","","",Solar Mounting/Rack,""
US20120072041A1,0120072041,20120322,20110908,INTEGRATED ELECTRONICS HOUSING FOR A SOLAR ARRAY,"","G06F1/28, G06F1/26, H05K7/00", Los Altos CA US  San Francisco CA US  Los Gatos CA US ,N/A,"Miller Wayne, Kazemi Hossein, Hinman Brian","","",Solar Mounting/Rack,""
US20110041834A1,0110041834,20110224,20100807,Two-Axes Solar Tracker System and Apparatus for Solar Panel and Likes,"",F24J2/38, Los Alamitos CA US ,N/A,LIAO HENRY H.,"","",Solar Mounting/Rack,""
US20120223032A1,0120223032,20120906,20120514,SOLAR PANEL MOUNTING SYSTEM,"","H01L23/32, H01L23/12", San Francisco CA US  Brooklyn NY US  San Francisco CA US ,N/A,"Rothschild Elie, Humphrey John, Schnakenberg, III George H.F.","","",Solar Mounting/Rack,""
US20090266352A1,0090266352,20091029,20080424,PANEL AND PANEL MOUNT SYSTEM,"","F24J2/52, E04H9/00", Manhattan Beach CA US ,N/A,Wetmore Robert Evans,"","",Solar Mounting/Rack,""
US20110277402A1,0110277402,20111117,20100121,SOLAR PANEL MOUNT,"","E04D13/18, E04B1/38", Rangsdorf DE ,N/A,Schnitzer Sandy,"","",Solar Mounting/Rack,""
US20110036028A1,0110036028,20110217,20100804,ROOF MOUNTING SUPPORT FOR PHOTOVOLTAIC MODULES ON UNEVEN ROOFS,"","E04D13/18, E04B1/38", Volkach OT Dimbach DE ,N/A,BECK BERNHARD,"","",Solar Mounting/Rack,""
US20120008349A1,0120008349,20120112,20110712,POWER INVERTER SYSTEMS WITH HIGH-ACCURACY REFERENCE SIGNAL GENERATION AND ASSOCIATED METHODS OF CONTROL,"",H02M1/00, Redmond OR US ,N/A,Scharf Mesa P.,"","",Solar Inverter,""
US20120235498A1,0120235498,20120920,20110314,AUTOMATIC VOLTAGE REGULATION FOR PHOTOVOLTAIC SYSTEMS,"","H02J3/18, H02M7/42", Concord CA US  Mill Valley CA US ,N/A,"JOHNSON Lars, JOHNSON Robert","","",Solar Inverter,""
US20120174961A1,0120174961,20120712,20110112,ARC FAULT MITIGATION FOR PHOTOVOLTAIC SYSTEMS,"","H01L31/05, H02H3/00", Cedar Rapids IA US  Mount Vernon IA US ,N/A,"LARSON BRETT E., Scott Gary W.","","",Solar Inverter,""
US20100288337A1,0100288337,20101118,20100513,SOLAR PANEL ASSEMBLY,"",H01L31/048, Wheatfield NY US ,N/A,Rizzo Nathan,"","",Solar Mounting/Rack,""
