id,number,issue,filing,title,us,ipc,inv_location,link,inventors,assignee,asignee_location,tech areas,references
7812247,7812247,20101012,20071023,"Flexible photovoltaic array with integrated wiring and control circuitry, and associated methods","136244, 136293",H01L31/042, Littleton CO US  Lone Tree CO US  Pacific Palisades CA US  Lakewood CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7812247,"Armstrong Joseph H., Foster Matthew B., Port Jonathan S., Jensen Douglas G.","","",Solar Mounting/Rack,"4617421, 4724010, 4860509, 5990414, 5998729, 6093884, 6295818, 6310281, 6311436, 6372538, 6465724, 6472593, 6675580, 6729081, 7019207, 7271333, 2001/0045228, 2001/0050102, 2002/0046764, 2003/0068559, 2005/0012021, 2005/0115176, 2005/0133082, 2005/0224108, 61082485, 08186280, 10135499, 2002009326, 2003298100, WO 2009/011790"
8053930,8053930,20111108,20090615,Solar power plant,"307 82, 323361","H02J3/00, H01F30/12, H01F38/38", Kassel DE  Wolfenbuettel DE  Kaufungen DE  Kassel DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8053930,"Cramer Guenther, Engel Bernd, Greizer Frank, Laschinski Joachim","","",Solar Inverter,"2002/0085325, 2007/0179720, 202006008936, 1841050"
7750502,7750502,20100706,20090303,Portable weather resistant flow meter system,"307 64, 307 66",H02J9/00, Sugar Land TX US  Stafford TX US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7750502,"Haun Darrell N., Haun Donald N.","","",Solar Monitoring,"5335730, 5757283, 2003/0192675, 2006/0239777, 2007/0010916, 2007/0171888"
7768154,7768154,20100803,20071015,Inverter bus structures and associated methods,"307 82, 363 16","H02J1/10, H02M3/335", Bend OR US  Bend OR US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7768154,"Taylor William Fillmore, Hoffman Brian John","","",Solar Inverter,"3629600, 3823358, 4144462, 7057308"
8019117,8019117,20110913,20090609,Method and apparatus for evaluating solar radiation amount,"382100, 382113, 382154",G06K9/00, Tokyo JP ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8019117,Sasakawa Tadashi,"","",Solar Site Assessment,"11-211560, 2004-118639, 2005-51014, 2006-114838, 2006-210750"
7896000,7896000,20110301,20090126,Integrated thermal and photovoltaic solar collector and method for operation and mounting an array of solar collectors,"126628, 126629, 126634, 126647",F24J2/04, Richmond Hill CA  Toronto CA ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7896000,"Nikiforov Vladimir, Kirkpatrick Richard","","",Solar Mounting/Rack,"1283333, 1326619, 4132217, 4265222, 4308858, 4350200, 4615381, 4774932, 4834338, 4899728, 5497587, 5935343, 7484507, 2002/0117166"
6949843,6949843,20050927,20030922,Grid-connected power systems having back-up power sources and methods of providing back-up power in grid-connected power systems,307 64,/, Silver Spring MD US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6949843,Dubovsky Stephen M.,"","",Solar Inverter,"3419779, 3600599, 5222117, 5493155, 5522944, 5592074, 5716442, 5929538, 6215202, 6344985, 6353304, 6370050, 6448489, 6487096, 6506622, 6559559, 2003/0038713, 2003/0072977"
7806377,7806377,20101005,20090224,Modular solar panel mounting system,"248200,  521733, 2483091",F16M11/00, Hopewell NJ US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7806377,Strizki Michael,"","",Solar Mounting/Rack,"7012188, 7230819, 7600350, 7634875, 2005/0161073, 2008/0236571, 2009/0065046, 2009/0293932"
7500391,7500391,20090310,20070425,System and method for identifying the solar potential of rooftops," 7317027, 126621, 126623",G01W1/00, Boulder CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7500391,Woro Aaron William,"","",Solar Site Assessment,"4380996, 4418684, 5943164, 6338027, 6748327, 6968295, 7305983, 2003/0074244, 2004/0059691, 2005/0013477, 2005/0017967, 2005/0039787"
7952897,7952897,20110531,20051222,System for producing electric power from renewable sources and a control method thereof,"363 41, 323906",H02M1/12, Florence IT  Arezzo IT  Salerno IT  Caserta IT  Salerno IT  Salerno IT  Salerno IT  Catanzaro IT ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7952897,"Nocentini Danio, Macerini Sauro, Femia Nicola, Vitelli Massimo, Spagnuolo Giovanni, Petrone Giovanni, De Rosa Filippo, Sirianni Antonio","","",Solar Inverter,"4494180, 6914418, 2008/0278983"
8200373,8200373,20120612,20100423,Energy production and consumption matching system,"700295, 307 24, 307 31, 307 64",G06F19/00, Cary NC US  Raleigh NC US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8200373,"Stiles, Jr. Robert W., Boothe Brian J.","","",Solar Monitoring,"4357665, 6882131, 6889122, 7171374, 7274975, 7772716, 7783390, 7830037, 7962249, 2009/0012917, 2009/0027932, 2009/0160187, 2010/0019577, 2010/0070100, 2010/0181780, 2010/0207951, 2010/0274408"
7940032,7940032,20110510,20081031,Power supply having maximum power point tracking function,"323283, 323284",G05F1/00, Seoul KR  Gyunggi-do KR  Seoul KR  Daejeon KR  Gyunggi-do KR  Gyunggi-do KR  Incheon KR  Gyunggi-do KR  Gyunggi-do KR ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7940032,"Kim Jin Wook, Hong Sung Soo, Roh Chung Wook, Han Sang Kyoo, Kim Jong Sun, Won Jae Sun, Oh Dong Seong, Jang Dea Min, Kim Jong Hae","","",Solar Inverter,"5654883, 6281485, 6493246, 7394237, 7714550, 2004/0207366, 2006/0017327, 1020070078092, 1020070078524, 100757320"
8334617,8334617,20121218,20090701,System and method for energy optimization in photovoltaic generators,"307 80, 307 82",H02J1/00, Madrid ES  Madrid ES  Madrid ES  Madrid ES ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8334617,"Vega Betoret Alejandro, Diez-Hochleitner Ruiz Alfredo, Sanz Landivar Oscar, Almansa Leandrez Jose Alfonso","","",Solar Inverter,"5500052, 6285572, 6448489, 6800964, 7110273, 7555665, 2008/0078436, 2009/0183405, 2284577, 2002073184"
8305058,8305058,20121106,20081031,Power supply having an improved maximum power point tracking function,"323282, 323284, 323285, 323222, 323223","G05F1/40, G05F1/44, G05F1/56", Seoul KR  Gyunggi-do KR  Daejeon KR  Seoul KR  Gyunggi-do KR  Gyunggi-do KR  Gyunggi-do KR  Incheon KR  Gyunggi-do KR ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8305058,"Kim Jin Wook, Hong Sung Soo, Han Sang Kyoo, Roh Chung Wook, Kim Jong Sun, Lee Sang Hun, Won Jae Sun, Oh Dong Seong, Kim Jong Hae","","",Solar Inverter,"5869956, 5923158, 7248946, 2003/0117822, 2005/0254191, 2006/0071327, 2007/0290668, 2008/0203994, 2008/0278983, 2010/0265747, 1994-008141, 1020070078092, 2007-0078524, 100757320"
7964786,7964786,20110621,20071112,"Solar battery module, installation structure for solar battery module, roof with power generating function of the installation structure, and method of installing solar battery module","136244,  521733","H01L31/00, E04D13/18", Otsu JP  Otsu JP  Kyoto JP ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7964786,"Nomura Takuji, Hatsukaiwa Teruki, Tomita Hirohiko","","",Solar Inverter,"4107885, 5746839, 6242685, 6506970, 6967278, 2004/0221886, 2005/0005534, 2505695, 2000-282650"
7929326,7929326,20110419,20100218,Distributed multiphase converters,363 71,H02J1/10, Cupertino CA US  Sunnyvale CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7929326,"Kernahan Kent, Spanoche Sorin Andrei","","",Solar Inverter,"4719550, 5559685, 5642275, 6204627, 6750391, 2002/0080631, 2004/0225225, 2007/0139137"
8358033,8358033,20130122,20090720,"Systems, methods, and apparatus for converting DC power to AC power",307 82,H02J1/00, Roanoke VA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8358033,Wagoner Robert Gregory,"","",Solar Inverter,""
7990743,7990743,20110802,20091020,System and method for decreasing solar collector system losses,"363 71, 323906, 323207",H02M7/48, Clifton Park NY US  Altamont NY US  Clifton Park NY US  Delmar NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7990743,"Walling Reigh Allen, Cardinal Mark Edward, Delmerico Robert William, Miller Nicholas Wright","","",Solar Inverter,"4404472, 4667283, 5280228, 5384696, 5677833, 5835353, 5892675, 6058035, 6134124, 6229722, 6285572, 6291764, 6316918, 6339538, 6369462, 6373731, 6380719, 6411065, 6452289, 6690589, 6693809, 6750391, 6765315, 6853940, 6924565, 6940735, 6963147, 6979980, 7015597, 7072194, 7072195, 7099169, 7119452, 7120039, 7145266, 7158395, 7183667, 7193872, 7256566, 7319313, 7324361, 7333349, 7333352, 7338311, 7339287, 7397653, 7411802, 7414870, 7423894, 7432618, 7433215, 7443052, 7463489, 7463500, 7471073, 7479774, 7508173, 7612466, 7855906, 2006/0097578, 2006/0103341, 2007/0236187, 2007/0252716, 2007/0273338, 2008/0094867, 2008/0101101, 2008/0122293, 2008/0150366, 2008/0180979, 2008/0192510, 2008/0197825, 2008/0232145, 2008/0257397, 2008/0290252, 2008/0291706, 2009/0003024, 2009/0046491, 2009/0046492, 2009/0218817, 0947904, 1463188, 1861914, 1178596, WO 2008/015298, WO 2008/096019"
8023288,8023288,20110920,20080710,"Inverter for grounded direct current source, more specifically for a photovoltaic generator","363 17, 363 37",H02M3/335, Wolfenbüttel DE  Kassel DE  Kassel DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8023288,"Engel Bernd, Mallwitz Regine, Zacharias Peter","","",Solar Inverter,"7512422, 2004/0164557, 2004/0165408, 2007/0047277, 2008/0231211, 2009/0034304, 2010/0008105, 2011/0002445, 19642522, 19732218, 10221592, 10225020, 102004030912, 102004037446, 102005023291, 102005046379"
7900361,7900361,20110308,20071204,Current bypass for distributed power harvesting systems using DC power sources, 30 80,"H02J1/00, H02J3/00", Raanana IL  Givataim IL  Raanana IL  Tel Aviv IL  Bitan Aharon IL ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7900361,"Adest Meir, Handelsman Lior, Galin Yoav, Fishelov Amir, Sella Guy","","",Solar Inverter,"4452867, 4641079, 4783728, 4987360, 5280232, 5548504, 5604430, 5646501, 5773963, 5780092, 5798631, 5801519, 5804894, 5821734, 5838148, 5869956, 5886890, 5892354, 5923158, 5945806, 5963010, 5990659, 6031736, 6046919, 6050779, 6082122, 6111188, 6111391, 6111767, 6163086, 6166455, 6166527, 6169678, 6255360, 6259234, 6262558, 6285572, 6320769, 6339538, 6493246, 6531848, 6545211, 6548205, 6590793, 6608468, 6611441, 6678174, 6690590, 6738692, 6768047, 6788033, 6801442, 6914418, 6919714, 6927955, 6936995, 6963147, 6984970, 7030597, 7031176, 7042195, 7046531, 7053506, 7072194, 7079406, 7087332, 7090509, 7091707, 7126053, 7126294, 7148669, 7385833, 2003/0080741, 2004/0201279, 2005/0057214, 2005/0057215, 2005/0068820, 2005/0172995, 2006/0001406, 2006/0108979, 2006/0149396, 2006/0162772, 2006/0174939, 2006/0185727, 2006/0192540, 2006/0227578, 2007/0044837, 2007/0159866, 2008/0097655, 2008/0143188, 2008/0150366, 2008/0238195, 0420295, 0604777, 1531545, 1657797, 2249147, 2003-134667, 2007-058845, WO 93/13587, WO 96/13093, WO 98/23021, WO 03/50938, WO 03/71655, WO 2004/023278, WO 2004/090993, WO 2005/076445, WO 2006/078685, WO 2007/006564, WO 2007/084196, WO 2007/113358"
7888587,7888587,20110215,20090522,Modular shade system with solar tracking panels,"136246, 136244, 126600, 126605, 126608","E04B7/02, H02N6/00, H01L25/00", Auburn NY US  Piedmont CA US  Emeryville CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7888587,"Shingleton Jefferson G., Dinwoodie Thomas L., Mascolo Gianluigi","","",Solar Mounting/Rack,"4000734, 4103672, 4106952, 4138994, 4153813, 4159710, 4173213, 4184482, 4187123, 4316448, 4345582, 4365617, 4370974, 4404465, 4429178, 4585318, 4611090, 4644933, 4663495, 4771764, 4832001, 4966311, 4995377, 5131955, 5228924, 5253637, 5505788, 5542409, 5730117, 5776262, 6058930, 6341451, 6345580, 6367573, 6399874, 6415557, 6489552, 6606823, 6702370, 6722357, 7069704, 7099169, 7557292, 2001/0036024, 2003/0070705, 520336, 386264, 9013951, 2608741, 733010, 2357785, 56118021, 59231362, 6139585, 10002063, 11340491, 0031477, 0155651"
7960863,7960863,20110614,20091111,System and method of determining maximum power point tracking for a solar power inverter,"307 75, 323906, 136206",H02J1/00, Bend OR US  Bend OR US  Bend OR US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7960863,"Fife John M., Mills-Price Michael A., Hummel Steven G.","","",Solar Inverter,"5923100, 7042195, 7193872, 7324361, 2008/0036440, WO-2008000282"
8289183,8289183,20121016,20090424,System and method for solar panel array analysis,"34087002, 361 911","G08B23/00, G08C15/06, H02H3/20, H02H9/04", San Jose CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8289183,Foss Andrew,"","",Solar Monitoring,"3740636, 4129788, 4189765, 4280097, 4688538, 4725740, 5284719, 5307006, 5408404, 5412308, 5528125, 5600247, 5604430, 5659465, 5666040, 5669987, 5747967, 5751120, 5892354, 6169678, 6184656, 6281485, 6311137, 6331670, 6369576, 6608404, 6633823, 6636431, 6717519, 6750391, 6844739, 6850820, 6966184, 6975522, 6984967, 7046527, 7477080, 7566828, 7605498, 7701083, 7723865, 7759903, 7843085, 7925552, 2002/0038667, 2003/0201674, 2004/0135545, 2005/0105224, 2005/0257827, 2006/0017327, 2006/0149607, 2006/0162772, 2006/0171182, 2006/0176036, 2007/0024257, 2007/0137688, 2007/0164612, 2007/0252716, 2008/0013347, 2008/0087321, 2008/0097655, 2008/0143188, 2008/0147335, 2008/0150366, 2008/0278983, 2009/0039852, 2009/0140719, 2009/0242011, 2009/0283128, 2009/0283129, 2009/0284078, 2009/0284232, 2009/0284240, 2009/0284998, 2009/0289502, 2010/0001587, 2010/0126550, 2010/0269883, 2010/0288327, 2010/0327659, 1 239 573, 2 249 147, 07-234733, 08-123563, 08-314555, 10014105, 10155240, 11098679, 2000112545, 2000116010, 2003134661, 2003216255, 2005-151662, 2005243852, 2005252172, 2006134118, 2006216660, 2006-320149, 2007-133765, 100757320, 20080010116, 100886891, 1020090133036, WO 2007/084196"
7969757,7969757,20110628,20081212,Apparatus providing bias to solar cells,"363 98, 136293, 250215, 323906","H02M7/48, H01L31/00", Cupertino CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7969757,Kernahan Kent,"","",Solar Inverter,"4816982, 6339538, 6365825, 2005/0284517, 2006/0262576, 2008/0088829, 2008/0094019"
8106543,8106543,20120131,20091028,Solar generator and solar cell thereof distributively performing maximum power point tracking,307151,G05F3/06," Wugu Township, Taipei County TW  Wugu Township, Taipei County TW ",http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8106543,"Huang Chao-Jui, Chen Ben-Sheng","","",Solar Inverter,"2010/0084924, 2010/0089442"
7900407,7900407,20110308,20070518,Interconnected solar module design and system," 521733, 2492191, 136244, 136251,  52633,  526561,  526562,  526565,  526569","H01L35/02, H01L31/42", Oakland CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7900407,Plaisted Joshua Reed,"","",Solar Mounting/Rack,"1159372, 1306434, 2747166, 3881799, 4029080, 4061413, 4150660, 4239555, 4336413, 4372292, 4636577, 4936063, 4961712, 4993959, 5180442, 5338369, 5409549, 5451167, 5497587, 5524401, 5571338, 5603187, 5687453, 5740996, 5788204, 5851309, 5924486, 5986203, 6106310, 6195066, 6201179, 6269596, 6283770, 6320120, 6323478, 6366304, 6465724, 6521821, 7012188, 7293748, 7406800, 7419377, 7469508, 7592537, 7721492, 2002/0078991, 2003/0010372, 2003/0015637, 2003/0071177, 2003/0094193, 2003/0201009, 2004/0011354, 2004/0163338, 2005/0161074, 2005/0257453, 2006/0032527, 2006/0042682, 2006/0086382, 2006/0118163, 2006/0124167, 2007/0295391, 2008/0053009, 2008/0053517, 2008/0121273, 2008/0169018, 2009/0019796, 2009/0038668, 19804685, 0417303, 0587348, 0599497, 0614058, 0905795, 1873843, 09-184209, 10-159201, 11-186586, 11-204819, 2000-100490, 2001-214579, 2001-262800, 2004-251037, 2005-194771, 2007-262764, WO 0241407"
8410350,8410350,20130402,20070419,Modular solar panels with heat exchange,"136246, 136244, 136251","H02N6/00, H01L31/042", Los Altos CA US  Palo Alto CA US  Los Altos CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8410350,"Corrales Eugenia, Brillhart Mark, Corrales Ana M.","","",Solar Mounting/Rack,""
7855473,7855473,20101221,20080311,Apparatus for phase rotation for a three-phase AC circuit,307 82,H02J1/00, Petaluma CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7855473,Fornage Martin,"","",Solar Inverter,"5886890, 7646109, 2009/0000654"
7931488,7931488,20110426,20080402,Connection and junction box for a solar module,439441,H01R4/24, Detmold DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7931488,Giefers Stefan,"","",Solar Mounting/Rack,"4460232, 6344612, 7097516, 7618265, 7648371, 7824190, 2006/0049802, 2009/0272559, 10 2004 020 958, 10 2004 020958, 102004020958, 103 58 140, 20 2005 018884, 202005018884, 20 2005 018 884, 10 2005 025 632, 1102 354, 1102354, 1672 702, 1672702, WO 2007/118798"
8228022,8228022,20120724,20080304,Solar energy control system,320101,H02J7/00, Taipei Hsien TW ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8228022,Chen Yin-Fan,"","",Solar Monitoring,"2007/0271006, 2726267, 101078486"
8188414,8188414,20120529,20081223,Grid support system for a tracker-mounted solar panel array for rooftop applications,"2502034, 126623","G01C21/02, F24J2/46", Milford CT US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8188414,Linke Edward J.,"","",Solar Mounting/Rack,"4256088, 4860509, 4860581, 4886554, 4930493, 5022929, 5316592, 5445177, 5746839, 6046399, 6606823, 6959993, 6968654, RE38988, 7196621, 7197180, 7240674, 7381886, 7388146, 7435134, 7435897, 2003/0070705, 2004/0128923, 2005/0072456, 2005/0072458, 2005/0133082, 2005/0166955, 2005/0217665, 2005/0229924, 2006/0054162, 2006/0225781, 2007/0012311, 2007/0051401, 2007/0193620, 2007/0215199, 2007/0227573, 2007/0227574, 2007/0227581, 2007/0246039, 2007/0272234, 2007/0272826, 2008/0029144, 2008/0036440, 2008/0066735, 2008/0066801, 2008/0127964, 2008/0178867, 2008/0190476, 2008/0196410, 2008/0216823, 2008/0230047, 2008/0245360, 2008/0245402, 1106938, 1306907, 0892877, 1860386, 1901012, 2535033, WO97/38185, WO2004/020762, WO2004/044502, WO2005/060681, WO2006/020597, WO2007/038760, WO2007/108976, WO2008/024177, WO2008/046937, WO2008/098051, WO2008/098055, WO2008/100947"
8192233,8192233,20120605,20100510,Connector assembly for a photovoltaic module,"43962021, 439 761",H01R13/66, Etters PA US  Harrisburg PA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8192233,"Duesterhoeft Scott Stephen, Gherardini Stephen Daniel","","",Solar Mounting/Rack,"4112941, 4310211, 4460232, 5232383, 5746618, 6676455, 7648371, 7824190, 2009/0260676, 202007005126, 202007012096, 2166622"
8290745,8290745,20121016,20101217,Systems and methods for identifying faulty sensors within a power generation system,"702183, 702 63, 320101","G06F11/30, G01R31/36", Ambajipeta Mandal IN ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8290745,Singamsetti V N S Raju,"","",Solar Monitoring,"6278052, 6892165, 2004/0123894, 2008/0030354, 2009/0014057, 2009/0182532, 200040838"
7564013,7564013,20090721,20080507,Method for matching the power of a photovoltaic system to a working point at which the system produces maximum power,2502034,"G01C21/02, G01C21/24, G01J1/20", Kassel DE  Kassel DE  Kassel DE  Alheim DE  Lohfelden DE  Kassel DE  Staufenberg DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7564013,"Leonhardt Gerald, Kühnel Christian, Laschinski Joachim Ralf, Bremicker Sven, Arend Oliver, Bettenwort Gerd, Reichenbächer Wolfgang Kurt","","",Solar Inverter,"5869956, 6281485, 6528977, 7087332, 2005/0068012, 4019710, 1400886, 62085312, 63036317"
8467200,8467200,20130618,20110426,Power converter for a power generator,"363 2102, 363 40",H02M1/12, Kingston CA  Kingston CA  Kingston CA  Kingston CA ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8467200,"Pan Shangzhi, Khajehoddin Sayed Ali, Jain Praveen K., Bakhshai Alireza","","",Solar Inverter,""
8234825,8234825,20120807,20100223,Solar installation including at least one solar module having a spring-loaded mounting of the cover plate," 521733, 126705","E04D13/18, F24J2/46", Berlin DE  Berlin DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8234825,"Schwarze Sascha Oliver, Schaefer Maik","","",Solar Mounting/Rack,"4046134, 4123883, 4201190, 4223667, 4252109, 4266383, 4278070, 4341200, 4706650, 5505788, 5571338, 6012449, 6105316, 6336304, 6414237, 6516794, 6584737, 6786012, 7155870, 7686268, 7730676, 2004/0221524, 2007/0199561, 2008/0011289, 2008/0302407, 2008/0308093, 2009/0165843, 2010/0043781, 2010/0154784, 2010/0212657, 2010/0212658, 2010/0242381, 2010/0282290, 2011/0277400, 2011/0303212, 2011/0314752, 2811604, 2836219, 9310063, 29520203, 29612893, 19652568, 202006010460, 102008028489, 0877214, 1146297, 1233238, WO 2007071805"
8358031,8358031,20130122,20100226,System and method for a single stage power conversion system,307 69,H02J1/00, Niskayuna NY US  Niskayuna NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8358031,"O'Brien Kathleen Ann, Teichmann Ralph","","",Solar Inverter,""
8035257,8035257,20111011,20100802,Method and apparatus for improved burst mode during power conversion,307140,H01H9/54, Petaluma CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8035257,Fornage Martin,"","",Solar Inverter,"4375662, 4404472, 4649334, 5604430, 6351400, 6678176, 6809942, 6844739, 6919714, 6984970, 7053506, 7091707, 7158395, 7420354, 7432691, 7479774, 7768155, 2004/0207366, 2004/0264225, 2005/0254191, 2007/0159866, 2007/0221267, 2008/0111517, 2008/0143188, 2008/0183338, 2008/0290252"
7372709,7372709,20080513,20050919,Power conditioning system for energy sources,"363 16, 363 17, 363 39, 363132",H02M3/335, Chicago IL US  Chicago IL US  Chicago IL US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7372709,"Mazumder Sudip K., Burra Rajni K., Acharya Kaustuva","","",Solar Inverter,"5122728, 5204809, 5285365, 5598326, 5856712, 6005788, 6437999, 2004/0125618"
8344549,8344549,20130101,20100527,Photovoltaic power system,"307 82, 136244, 136234, 136293",H01L31/042, Hagen DE  Dortmund DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8344549,"Loh Thomas, Landwehr Frank","","",Solar Inverter,"8288644, 19919766, 10136147"
7812592,7812592,20101012,20071029,Method of monitoring a photovoltaic generator,"324 7639, 136244, 136290, 3405681","G01R23/02, H01L31/042, G08B13/14", Marsberg DE  Niestetal DE  Niestetal DE  Hannover DE  Bielefeld DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7812592,"Prior Oliver, Juchem Ralf, Victor Matthias, Frank Oliver, Schlabbach Juergen","","",Solar Monitoring,"4695788, 5243328, 7042228, 2004/0194532, 2007/0257681, 35 09 201, 94 11 783, 101 61 480, 0 716 311, WO 95/25374, 00 63709, WO 02/10782"
8429861,8429861,20130430,20091015,Solar array support methods and systems, 52146,E04H12/20, Carbondale CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8429861,Conger Steven J.,"","",Solar Mounting/Rack,""
7908348,7908348,20110315,20091130,Dynamic installation and uninstallation system of renewable energy farm hardware,"709220, 709224","G06F15/177, G06F15/173", Bihar IN  Andhra Pradesh IN  Kerala IN  Kerala IN ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7908348,"Kumar Vivek, Anjanappa Hemanth Kumar, Jose Chery, Puravankara Vinish","","",Solar Mounting/Rack,"4908746, 5325522, 5603034, 5604892, 6185733, 6754885, 6799080, 6880086, 7251812, 7382260, 7461374, 2003/0038842, 2004/0220959, 2007/0055756, 2007/0094608, 2007/0118626, 2009/0110539, 2005-008349, 2005-069133"
7774998,7774998,20100817,20071109,Ventilated photovoltaic module frame," 521733,  523021, 136244, 136246, 136251, 454250",H01L31/052, Palo Alto CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7774998,Aschenbrenner Peter,"","",Solar Mounting/Rack,"1326200, 3983669, 4043317, 4150659, 4219009, 4271826, 4422443, 4426999, 4942865, 5338369, 5460660, 5505788, 5571338, 5589006, 5951785, 6042243, 6061978, 6105316, 6111189, 6172295, 6342669, 6360491, 6370828, 6410843, 6465724, 6552258, 6617507, 6959517, 7260918, 7297866, 7406800, 7592537, 7634875, 2002/0046506, 2003/0101662, 2003/0111103, 2007/0062132, 2009/0107490, 2009/0165843, 2009/0229654, 2010/0018571, 40 19 149, 102 44 473, 0 626 485, 2 931 856, 11-229576, 2003-078154"
7227278,7227278,20070605,20040121,Multiple bi-directional input/output power control system,"307 44, 307 45, 307 46, 307 80","H02J1/00, H02J3/38, H02J7/34, H02J5/00", Commack NY US  New York NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7227278,"Realmuto Richard A., Hartman Benjamin","","",Solar Inverter,""
7872375,7872375,20110118,20090318,Multiple bi-directional input/output power control system,307 80,H02J4/00, Commack NY US  New York NY US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7872375,"Realmuto Richard A., Hartman Ben","","",Solar Monitoring,"5929537, 6501194, 7485987, 7812575"
8061091,8061091,20111122,20090626,Photovoltaic module kit including connector assembly for non-penetrating array installation," 521733, 136251, 136244, 126623","E04D13/18, H01L31/042", El Cerrito CA US  Berkeley CA US  Oakland CA US  Berkeley CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8061091,"Botkin Jonathan, Graves Simon, Danning Matt, Culligan Matthew","","",Solar Mounting/Rack,"4226256, 4421943, 5316592, 5497587, 5571338, 5672036, 6537006, 6570084, 6606823, 6617507, 6672018, 6809251, 6809253, 7155870, 7178295, 7297866, 7531741, 2004/0094194, 2004/0261955, 2005/0126621, 2006/0053706, 2006/0090789, 2006/0196128, 2007/0151594, 2007/0196195, 2008/0087320, 102005039495, 2006274591, WO-03098126, 2007/079382, WO-2007103882"
7955134,7955134,20110607,20090403,Photovoltaic inverter,439621,H01R13/68, Edermuende DE  Fuldabrueck DE  Friedland DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7955134,"Donth Andreas, Mueller Gundolf, Kube Klaus","","",Solar Inverter,"6780061, 6869313, 2003/0052543, 20 2006 003 596, 1 667 315"
